"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL47147";"";"None";"476.27";"0";"3.98";"73";"COc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1Br";"IC50";"'='";"30.2";"nM";"7.52";"";"";"UO_0000065";"15.79";"0.37";"3.54";"8.62";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"7.52"
"CHEMBL51860";"";"None";"389.42";"0";"4.26";"197";"COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1C";"IC50";"'='";"5.012";"nM";"8.30";"";"";"UO_0000065";"21.31";"0.42";"4.04";"11.96";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"8.3"
"CHEMBL44362";"";"None";"427.42";"0";"4.59";"18";"Cc1c(C(O)C(F)(F)F)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1";"IC50";"'='";"1445.44";"nM";"5.84";"";"";"UO_0000065";"13.66";"0.28";"1.25";"9.85";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"5.84"
"CHEMBL321182";"";"None";"330.42";"0";"4.63";"142";"Cc1cc(F)ccc1C1=C(c2ccc(S(C)(=O)=O)cc2)CCC1";"IC50";"'='";"75.86";"nM";"7.12";"";"";"UO_0000065";"21.55";"0.42";"2.49";"20.86";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"7.12"
"CHEMBL283038";"";"None";"395.41";"0";"3.82";"238";"Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)c(C)c1";"IC50";"'='";"120.23";"nM";"6.92";"";"";"UO_0000065";"17.50";"0.35";"3.10";"8.87";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"6.92"
"CHEMBL30011";"";"None";"352.74";"1";"5.22";"257";"COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(Cl)cc2)cc1";"IC50";"'='";"758.58";"nM";"6.12";"";"";"UO_0000065";"17.35";"0.35";"0.90";"22.62";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"6.12"
"CHEMBL55188";"";"None";"342.85";"1";"5.08";"171";"CS(=O)(=O)c1ccc(-c2ccccc2-c2ccc(Cl)cc2)cc1";"IC50";"'='";"141.25";"nM";"6.85";"";"";"UO_0000065";"19.98";"0.41";"1.77";"20.06";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"6.85"
"CHEMBL320330";"";"None";"446.25";"0";"4.12";"103";"CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cncc(Br)c2)cc1";"IC50";"'='";"954.99";"nM";"6.02";"";"";"UO_0000065";"13.49";"0.32";"1.90";"9.28";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"6.02"
"CHEMBL30091";"";"None";"371.38";"0";"3.50";"267";"NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2C2=CCCCC2)cc1";"IC50";"'='";"83.18";"nM";"7.08";"";"";"UO_0000065";"19.06";"0.39";"3.58";"9.08";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"7.08"
"CHEMBL111045";"";"None";"452.39";"1";"6.04";"145";"CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC(C(F)(F)F)(C(F)(F)F)C2)cc1";"IC50";"'='";"67.61";"nM";"7.17";"";"";"UO_0000065";"15.85";"0.33";"1.13";"21.00";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"7.17"
"CHEMBL432112";"";"None";"384.35";"0";"4.10";"22";"CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(F)cc2)cc1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"18.21";"0.37";"2.90";"13.47";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"7.0"
"CHEMBL30084";"";"None";"430.84";"0";"3.90";"234";"CNc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl";"IC50";"'='";"26.92";"nM";"7.57";"";"";"UO_0000065";"17.57";"0.37";"3.67";"8.41";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"7.57"
"CHEMBL43957";"";"None";"315.37";"0";"3.69";"7";"CS(=O)(=O)c1ccc(-n2cccc2-c2ccc(F)cc2)cc1";"IC50";"'='";"512.86";"nM";"6.29";"";"";"UO_0000065";"19.94";"0.39";"2.60";"16.10";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"6.29"
"CHEMBL417170";"";"None";"399.37";"0";"3.65";"79";"Cc1cc(F)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1";"IC50";"'='";"30.2";"nM";"7.52";"";"";"UO_0000065";"18.83";"0.38";"3.87";"9.64";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"7.52"
"CHEMBL29397";"";"None";"423.44";"0";"4.42";"265";"NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2csc3ccccc23)cc1";"IC50";"'='";"346.74";"nM";"6.46";"";"";"UO_0000065";"15.26";"0.32";"2.04";"8.28";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"6.46"
"CHEMBL320790";"";"None";"410.37";"0";"3.69";"124";"CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc3c2OCO3)cc1";"IC50";"'='";"467.74";"nM";"6.33";"";"";"UO_0000065";"15.43";"0.31";"2.64";"8.99";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"6.33"
"CHEMBL28599";"";"None";"381.38";"0";"3.51";"214";"Cc1ccccc1-c1cc(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1";"IC50";"'='";"69.18";"nM";"7.16";"";"";"UO_0000065";"18.77";"0.38";"3.65";"9.18";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"7.16"
"CHEMBL29083";"";"None";"429.85";"0";"4.42";"249";"CCc1c(C(F)(F)F)nn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccc(Cl)cc1";"IC50";"'='";"28.18";"nM";"7.55";"";"";"UO_0000065";"17.56";"0.37";"3.13";"9.68";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"7.55"
"CHEMBL42561";"";"None";"380.39";"0";"4.27";"24";"Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1";"IC50";"'='";"158.49";"nM";"6.80";"";"";"UO_0000065";"17.88";"0.36";"2.53";"13.09";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"6.8"
"CHEMBL29403";"";"None";"425.39";"0";"3.24";"271";"Cc1cc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc2c1OCO2";"IC50";"'='";"52.48";"nM";"7.28";"";"";"UO_0000065";"17.11";"0.34";"4.04";"7.55";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"7.28"
"CHEMBL294967";"";"None";"381.38";"0";"3.51";"52";"Cc1ccccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(N)(=O)=O)cc1";"IC50";"'='";"199.53";"nM";"6.70";"";"";"UO_0000065";"17.57";"0.35";"3.19";"8.59";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"6.7"
"CHEMBL110418";"";"None";"368.43";"0";"4.59";"207";"CS(=O)(=O)c1ccc(-c2cc3c(cc2-c2ccc(F)cc2)COC3)cc1";"IC50";"'='";"83.18";"nM";"7.08";"";"";"UO_0000065";"19.22";"0.37";"2.49";"16.32";"0";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"7.08"
"CHEMBL414162";"";"None";"360.82";"0";"3.41";"90";"CS(=O)(=O)c1ccc(-n2cc(C=O)nc2-c2ccc(Cl)cc2)cc1";"IC50";"'='";"1584.89";"nM";"5.80";"";"";"UO_0000065";"16.07";"0.33";"2.39";"8.40";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"5.8"
"CHEMBL441275";"";"None";"387.41";"0";"3.58";"264";"Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)s1";"IC50";"'='";"3311.31";"nM";"5.48";"";"";"UO_0000065";"14.15";"0.30";"1.90";"7.03";"0";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"5.48"
"CHEMBL323277";"";"None";"381.38";"0";"3.67";"114";"Cc1cccnc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1";"IC50";"'='";"5754.4";"nM";"5.24";"";"";"UO_0000065";"13.74";"0.28";"1.57";"8.08";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"5.24"
"CHEMBL54412";"";"None";"361.82";"0";"4.46";"173";"NS(=O)(=O)c1ccc(-c2ccccc2-c2ccc(F)c(Cl)c2)cc1";"IC50";"'='";"16.98";"nM";"7.77";"";"";"UO_0000065";"21.47";"0.44";"3.31";"12.92";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"7.77"
"CHEMBL313313";"";"None";"434.36";"0";"4.59";"287";"COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CC3(CC3)C2)cc1Br";"IC50";"'='";"1.995";"nM";"8.70";"";"";"UO_0000065";"20.03";"0.46";"4.11";"12.54";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"8.7"
"CHEMBL42225";"";"None";"366.36";"0";"3.96";"23";"CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2)cc1";"IC50";"'='";"120.23";"nM";"6.92";"";"";"UO_0000065";"18.89";"0.38";"2.96";"13.32";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"6.92"
"CHEMBL29842";"";"None";"397.38";"0";"3.21";"250";"COc1c(C(F)(F)F)nn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccccc1";"IC50";"'='";"79.43";"nM";"7.10";"";"";"UO_0000065";"17.87";"0.36";"3.89";"8.14";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"7.1"
"CHEMBL320961";"";"None";"381.38";"0";"3.67";"111";"Cc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)n1";"IC50";"'='";"2884.03";"nM";"5.54";"";"";"UO_0000065";"14.53";"0.29";"1.87";"8.54";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"5.54"
"CHEMBL111314";"";"None";"346.42";"0";"4.33";"150";"COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1F";"IC50";"'='";"120.23";"nM";"6.92";"";"";"UO_0000065";"19.98";"0.39";"2.59";"15.96";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"6.92"
"CHEMBL321016";"";"None";"382.37";"0";"2.91";"118";"Cc1cccnc1-c1nc(C(F)(F)F)cn1-c1ccc(S(N)(=O)=O)cc1";"IC50";"'='";"1584.89";"nM";"5.80";"";"";"UO_0000065";"15.17";"0.30";"2.89";"6.38";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"5.8"
"CHEMBL29472";"";"None";"452.28";"0";"4.03";"262";"NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Br)s2)cc1";"IC50";"'='";"12.02";"nM";"7.92";"";"";"UO_0000065";"17.51";"0.43";"3.89";"10.16";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"7.92"
"CHEMBL29844";"";"None";"445.85";"0";"4.18";"235";"COc1c(C)cc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl";"IC50";"'='";"66.07";"nM";"7.18";"";"";"UO_0000065";"16.10";"0.34";"3.00";"8.23";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"7.18"
"CHEMBL29839";"";"None";"397.38";"0";"3.21";"218";"COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1";"IC50";"'='";"7.943";"nM";"8.10";"";"";"UO_0000065";"20.38";"0.41";"4.89";"9.29";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"8.1"
"CHEMBL88532";"";"None";"373.45";"0";"3.97";"283";"COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CC3(CC3)C2)cc1F";"IC50";"'='";"1.995";"nM";"8.70";"";"";"UO_0000065";"23.30";"0.46";"4.73";"12.54";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"8.7"
"CHEMBL42180";"";"None";"398.38";"0";"4.41";"59";"Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1F";"IC50";"'='";"109.65";"nM";"6.96";"";"";"UO_0000065";"17.47";"0.35";"2.55";"13.39";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"6.96"
"CHEMBL298208";"";"None";"347.39";"0";"4.13";"6";"Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)c(F)c1";"IC50";"'='";"251.19";"nM";"6.60";"";"";"UO_0000065";"19.00";"0.38";"2.47";"16.89";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"6.6"
"CHEMBL44468";"";"None";"396.39";"0";"3.97";"38";"COc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1";"IC50";"'='";"346.74";"nM";"6.46";"";"";"UO_0000065";"16.30";"0.33";"2.49";"10.56";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"6.46"
"CHEMBL43645";"";"None";"384.35";"0";"4.10";"49";"CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2F)cc1";"IC50";"'='";"398.11";"nM";"6.40";"";"";"UO_0000065";"16.65";"0.34";"2.30";"12.32";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"6.4"
"CHEMBL29500";"";"None";"407.42";"0";"3.69";"268";"NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)CCC3)cc1";"IC50";"'='";"30.9";"nM";"7.51";"";"";"UO_0000065";"18.43";"0.37";"3.82";"9.63";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"7.51"
"CHEMBL86363";"";"None";"433.37";"1";"5.35";"286";"COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CC3(CC3)C2)cc1Br";"IC50";"'='";"1.288";"nM";"8.89";"";"";"UO_0000065";"20.51";"0.47";"3.54";"20.50";"0";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"8.89"
"CHEMBL52760";"";"None";"396.82";"1";"5.49";"178";"CS(=O)(=O)c1ccc(-c2cc(F)c(F)cc2-c2ccc(F)c(Cl)c2)cc1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"20.16";"0.42";"2.51";"23.43";"1";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"8.0"
