"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5277598";"";"None";"587.59";"2";"7.53";"12-19";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccccc2F)n1)c1ccc(OC)cc1";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"11.33";"0.22";"-0.87";"7.26";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.22"
"CHEMBL5289878";"";"None";"587.59";"2";"7.53";"12-24";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccc(F)cc2)n1)c1ccccc1OC";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"11.33";"0.22";"-0.87";"7.26";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.22"
"CHEMBL5271327";"";"None";"604.65";"1";"4.95";"12-4";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccs2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc(OC)cc1";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"11.01";"0.23";"1.71";"4.38";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.22"
"CHEMBL5267093";"";"None";"677.51";"2";"5.65";"13-25";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc(OC)c2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc(Br)cc1";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"9.67";"0.21";"0.90";"4.32";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.28"
"CHEMBL5265750";"";"None";"422.45";"0";"2.39";"22a-5";"COc1cc(C2CC(c3cccc(-n4cnnn4)c3)=NN2C(C)=O)cc(OC)c1OC";"IC50";"'='";"39.0";"nM";"7.41";"";"";"UO_0000065";"17.54";"0.33";"5.02";"7.13";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.039"
"CHEMBL5285788";"";"None";"370.50";"0";"4.25";"3a-4";"Cc1ccc(-c2nc(N3CCOCC3)sc2C(=O)c2cccs2)cc1";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"19.02";"0.38";"2.80";"16.61";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.09"
"CHEMBL5283788";"";"None";"319.37";"0";"2.62";"22b-3";"CN(C)c1ccc(/C=C/C(=O)c2cccc(-n3cnnn3)c2)cc1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"21.92";"0.40";"4.38";"10.95";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.1"
"CHEMBL5277657";"";"None";"618.65";"2";"6.03";"12-11";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"10.76";"0.21";"0.63";"4.67";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.22"
"CHEMBL5274783";"";"None";"681.93";"2";"6.30";"13-10";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc(Cl)c2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc(Br)cc1";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"9.61";"0.22";"0.25";"4.59";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.28"
"CHEMBL5286186";"";"None";"319.32";"0";"2.99";"22c";"COc1ccc(-c2cc(-c3cccc(-n4cnnn4)c3)no2)cc1";"IC50";"'='";"41.0";"nM";"7.39";"";"";"UO_0000065";"23.13";"0.42";"4.40";"9.37";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.041"
"CHEMBL5281678";"";"None";"248.35";"0";"2.70";"35b";"COc1ccccc1/C=C/C1=NNC(S)CC1";"IC50";"'='";"43.8";"nM";"7.36";"";"";"UO_0000065";"29.63";"0.59";"4.66";"21.89";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.0438"
"CHEMBL5275204";"";"None";"374.46";"0";"4.08";"3a-1";"O=C(c1cccs1)c1sc(N2CCOCC2)nc1-c1ccc(F)cc1";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"18.82";"0.38";"2.97";"16.61";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.09"
"CHEMBL5273397";"";"None";"609.07";"2";"5.60";"12-7";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2ccsc2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc(Cl)cc1";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"10.93";"0.23";"1.06";"4.67";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.22"
"CHEMBL5269313";"";"None";"586.58";"2";"5.02";"13-1";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2ccc(F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"11.17";"0.22";"1.53";"4.59";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.28"
"CHEMBL5269531";"";"None";"379.38";"0";"3.01";"22c-2";"COc1cc(-c2cc(-c3cccc(-n4cnnn4)c3)no2)cc(OC)c1OC";"IC50";"'='";"41.0";"nM";"7.39";"";"";"UO_0000065";"19.47";"0.36";"4.38";"7.59";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.041"
"CHEMBL6";"INDOMETHACIN";"4.0";"357.79";"0";"3.93";"Indomethacin";"COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1";"IC50";"'='";"45.0";"nM";"7.35";"";"";"UO_0000065";"20.53";"0.40";"3.42";"10.72";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.045"
"CHEMBL5282397";"";"None";"452.60";"1";"7.88";"3b-4";"Cc1ccc(-c2nc(N(c3ccccc3)c3ccccc3)sc2C(=O)c2cccs2)cc1";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"15.57";"0.30";"-0.83";"21.22";"1";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.09"
"CHEMBL5276822";"";"None";"380.47";"1";"5.99";"3c";"O=C(c1cccs1)c1sc(Nc2ccccc2)nc1-c1ccc(F)cc1";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"18.52";"0.37";"1.06";"16.78";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.09"
"CHEMBL5287114";"";"None";"380.47";"1";"5.15";"3d-1";"O=C(/N=c1\scc(-c2ccc(F)cc2)n1-c1ccccc1)c1cccs1";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"18.52";"0.37";"1.90";"20.51";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.09"
"CHEMBL5279175";"";"None";"407.48";"0";"4.92";"3d-5";"O=C(/N=c1\scc(-c2ccc([N+](=O)[O-])cc2)n1-c1ccccc1)c1cccs1";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"17.29";"0.34";"2.13";"9.09";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.09"
"CHEMBL5277424";"";"None";"587.59";"2";"7.53";"12-20";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccccc2F)n1)c1ccccc1OC";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"11.33";"0.22";"-0.87";"7.26";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.22"
"CHEMBL5280300";"";"None";"557.56";"2";"7.53";"12";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccc(F)cc2)n1)c1ccccc1";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"11.94";"0.23";"-0.87";"8.07";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.22"
"CHEMBL5275971";"";"None";"653.52";"2";"5.71";"12-8";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2ccsc2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc(Br)cc1";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"10.19";"0.23";"0.95";"4.67";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.22"
"CHEMBL5277139";"";"None";"726.38";"2";"6.41";"13-15";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2ccc(Br)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc(Br)cc1";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"9.02";"0.22";"0.14";"4.59";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.28"
"CHEMBL5289951";"";"None";"665.48";"2";"5.78";"13-2";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2ccc(F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc(Br)cc1";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"9.85";"0.22";"0.77";"4.59";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.28"
"CHEMBL5267632";"";"None";"586.58";"2";"5.02";"13-5";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2ccccc2F)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"11.17";"0.22";"1.53";"4.59";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.28"
"CHEMBL5275292";"";"None";"603.04";"2";"5.53";"13-9";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc(Cl)c2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"10.87";"0.22";"1.02";"4.59";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.28"
"CHEMBL5275772";"";"None";"306.33";"0";"2.57";"22b";"COc1ccc(/C=C/C(=O)c2cccc(-n3cnnn3)c2)cc1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"22.85";"0.42";"4.43";"10.01";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.1"
"CHEMBL5278569";"";"None";"362.39";"0";"2.37";"22a-4";"COc1ccc(C2CC(c3cccc(-n4cnnn4)c3)=NN2C(C)=O)cc1";"IC50";"'='";"39.0";"nM";"7.41";"";"";"UO_0000065";"20.44";"0.37";"5.04";"8.67";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.039"
"CHEMBL5290194";"";"None";"320.36";"0";"2.11";"22a";"COc1ccc(C2CC(c3cccc(-n4cnnn4)c3)=NN2)cc1";"IC50";"'='";"39.0";"nM";"7.41";"";"";"UO_0000065";"23.13";"0.42";"5.30";"9.59";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.039"
"CHEMBL5270815";"";"None";"389.86";"0";"3.18";"35a-3";"NS(=O)(=O)c1ccc(N2N=C(/C=C/c3ccc(Cl)cc3)CCC2=O)cc1";"IC50";"'='";"43.8";"nM";"7.36";"";"";"UO_0000065";"18.87";"0.39";"4.18";"7.93";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.0438"
"CHEMBL5276590";"";"None";"385.45";"0";"2.54";"35a";"COc1ccccc1/C=C/C1=NN(c2ccc(S(N)(=O)=O)cc2)C(=O)CC1";"IC50";"'='";"43.8";"nM";"7.36";"";"";"UO_0000065";"19.09";"0.37";"4.82";"7.21";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.0438"
