"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL47147";"";"None";"476.27";"0";"3.98";"68";"COc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1Br";"IC50";"'='";"2740.0";"nM";"5.56";"";"";"UO_0000065";"11.68";"0.27";"1.58";"6.38";"0";"CHEMBL768737";"Concentration required to inhibit human prostaglandin G/H synthase 1 (COX-1) by 50%";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130039";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"2.74"
"CHEMBL288570";"";"None";"315.37";"0";"3.69";"16";"CS(=O)(=O)c1cccc(-n2cccc2-c2ccc(F)cc2)c1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL768745";"In vitro inhibitory activity against human prostaglandin G/H synthase 1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130038";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"100.0"
"CHEMBL4129191";"";"None";"311.34";"0";"2.41";"59";"C/C(=N\N=C1\CC(C)C(=O)N1C)c1cc2ccccc2oc1=O";"IC50";"'='";"56000.0";"nM";"4.25";"";"";"UO_0000065";"13.66";"0.25";"1.84";"5.65";"0";"CHEMBL4125664";"Inhibition of human COX1 using [14C]arachidonic acid as substrate preincubated for 5 mins followed by substrate addition measured after 2 mins by TLC";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4118289";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";"";"";"56.0"
"CHEMBL3596281";"";"None";"393.53";"0";"4.16";"3b";"COc1ccc(N2CCN(CC3=NOC(C)(C)CC3c3ccccc3)CC2)cc1";"IC50";"'='";"50600.0";"nM";"4.30";"";"";"UO_0000065";"10.92";"0.20";"0.14";"11.52";"0";"CHEMBL3598340";"Inhibition of COX1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3596089";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";"";"50.6"
"CHEMBL201614";"";"None";"240.26";"0";"1.68";"4e";"Cn1ncc(C(=O)/C=C/c2ccccc2)cc1=O";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL871167";"Inhibition of thrombin-induced platelet aggregation";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138141";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";""
"CHEMBL370775";"";"None";"316.36";"0";"3.34";"4b";"Cn1nc(-c2ccccc2)c(C(=O)/C=C/c2ccccc2)cc1=O";"IC50";"'='";"38500.0";"nM";"4.42";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL871167";"Inhibition of thrombin-induced platelet aggregation";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138141";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"38.5"
"CHEMBL203053";"";"None";"302.33";"0";"3.13";"2h";"O=C(/C=C/c1cnn(-c2ccccc2)c(=O)c1)c1ccccc1";"IC50";"'='";"3300.0";"nM";"5.48";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL871167";"Inhibition of thrombin-induced platelet aggregation";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138141";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"3.3"
"CHEMBL368409";"";"None";"334.40";"0";"3.41";"12";"CS(=O)(=O)c1ccc(-c2snnc2-c2ccc(F)cc2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL768829";"Inhibitory activity against human recombinant Prostaglandin G/H synthase 1 expressed in microsomes taken from baculovirus infected Sf9 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"Microsomes";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128908";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"CHEMBL3308860";"";"";"";"100.0"
"CHEMBL338457";"";"None";"469.74";"1";"5.23";"36";"Cc1cc(=O)c(Oc2ccc(Br)cc2Cl)c(-c2ccc(S(C)(=O)=O)cc2)o1";"IC50";"'='";"35200.0";"nM";"4.45";"";"";"UO_0000065";"9.48";"0.23";"-0.78";"6.05";"0";"CHEMBL772918";"Inhibition concentration against cyclooxygenase-1 (COX-1) in human whole blood";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149180";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"35.2"
"CHEMBL46623";"";"None";"385.34";"0";"3.34";"19";"NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(F)cc2)cc1";"IC50";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"14.85";"0.30";"2.38";"7.34";"0";"CHEMBL768737";"Concentration required to inhibit human prostaglandin G/H synthase 1 (COX-1) by 50%";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130039";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"1.9"
"CHEMBL122";"ROFECOXIB";"4.0";"314.36";"0";"2.56";"Rofecoxib";"CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1";"IC50";"'='";"14500.0";"nM";"4.84";"";"";"UO_0000065";"15.39";"0.30";"2.28";"8.01";"1";"CHEMBL5387957";"Inhibition of COX-1 (unknown origin) using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition measured after 2 mins by ELISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5385885";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 0.2 hr";"INHIBITOR";"";"14.5"
"CHEMBL404607";"";"None";"350.40";"0";"2.11";"25";"COc1cc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc(OC)c1OC";"IC50";"'='";"167090.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL932254";"Inhibition of COX1 in human whole blood assessed as effect on A-23187-stimulated TxB2 production";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141614";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"None";"";"";"";"167.09"
"CHEMBL177808";"";"None";"397.64";"0";"4.60";"120";"CN1C(=O)/C(=C(/O)Nc2ccc(Cl)cc2Cl)c2cc(Cl)ccc2C1=O";"IC50";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"15.65";"0.34";"1.62";"8.93";"0";"CHEMBL768734";"Concentration of drug that causes a 50% decrease in the maximal inhibition of Prostaglandin G/H synthase 1 activity as measured by PGE2 production('+' indicates 90-110% inhibition)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129978";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"0.6"
"CHEMBL66552";"LOXOPROFEN SODIUM";"None";"268.29";"0";"2.79";"1";"CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1.[Na+]";"IC50";"'='";"23500.0";"nM";"4.63";"";"";"UO_0000065";"18.79";"0.35";"1.84";"8.51";"0";"CHEMBL1285409";"Inhibition of COX1 in human whole blood assessed as TXB2 biosynthesis after 24 hrs by EIA";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1275375";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";"23.5"
"CHEMBL222902";"";"None";"464.54";"0";"4.54";"10r";"COc1cc(OC)cc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)c1";"IC50";"'='";"25050.0";"nM";"4.60";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL919559";"Inhibition of COX1 expressed in CHO cells assessed as inhibition of arachidonic acid-stimulated PGE2 production by enzyme immunoassay";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149247";"1";"Scientific Literature";"J Med Chem";"2004";"CHEMBL3308072";"";"";"";"25.05"
"CHEMBL223691";"";"None";"458.53";"1";"5.91";"10b";"COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccccc4)n3)c2)CCOCC1";"IC50";"'='";"7140.0";"nM";"5.15";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL919559";"Inhibition of COX1 expressed in CHO cells assessed as inhibition of arachidonic acid-stimulated PGE2 production by enzyme immunoassay";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149247";"1";"Scientific Literature";"J Med Chem";"2004";"CHEMBL3308072";"";"";"";"7.14"
"CHEMBL2079587";"STANOZOLOL";"4.0";"328.50";"0";"4.12";"STANOZOLOL";"C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"Not Active";""
"CHEMBL155676";"";"None";"326.38";"0";"2.92";"3a";"CS(=O)(=O)c1ccc(-c2cnnc(O)c2-c2ccccc2)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL766826";"In vitro inhibitory activity against sensitive U-937 microsomal prostaglandin G/H synthase 1";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136575";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"10.0"
"CHEMBL71022";"";"None";"315.35";"0";"2.50";"1";"CS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccccc2)cc1";"IC50";"'='";"33573.76";"nM";"4.47";"";"";"UO_0000065";"14.19";"0.28";"1.97";"6.46";"1";"CHEMBL873460";"Binding affinity towards Prostaglandin G/H synthase 1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136323";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"1.474"
"CHEMBL122";"ROFECOXIB";"4.0";"314.36";"0";"2.56";"Rofecoxib";"CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1";"IC50";"'='";"2000.0";"nM";"5.70";"";"";"UO_0000065";"18.13";"0.35";"3.14";"9.43";"0";"CHEMBL665706";"Inhibition of COX-1 in U-937 (human lymphoma) cell microsomes.";"B";"BAO_0000251";"microsome format";"None";"None";"None";"U-937";"Microsome";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131878";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"CHEMBL3308006";"";"";"";"2.0"
"CHEMBL346288";"";"None";"355.44";"0";"3.53";"8";"CS(=O)(=O)c1ccc(-c2sc3nncn3c2-c2ccccc2)cc1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL767824";"Tested in vitro for the ability to inhibit Prostaglandin G/H synthase 1 in chinese hamster ovary (CHO) cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129864";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"CHEMBL3308072";"";"";"";"50.0"
"CHEMBL467";"HYDROXYUREA";"4.0";"76.05";"0";"-0.96";"HYDROXYUREA";"NC(=O)NO";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"Not Active";""
"CHEMBL93";"ZILEUTON";"4.0";"236.30";"0";"2.73";"ZILEUTON";"CC(c1cc2ccccc2s1)N(O)C(N)=O";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"Not Active";""
"CHEMBL1062";"HYDROXYPROGESTERONE";"None";"330.47";"0";"3.84";"HYDROXYPROGESTERONE";"CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"Not Active";""
"CHEMBL289262";"";"None";"340.45";"0";"2.79";"38";"CS(=O)(=O)Nc1cc2c(cc1Sc1nccs1)C(=O)CC2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL767753";"Inhibition of Prostaglandin G/H synthase 1 in human U937 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U-937";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128209";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3308006";"";"";"";"10.0"
"CHEMBL122";"ROFECOXIB";"4.0";"314.36";"0";"2.56";"Rofecoxib";"CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1";"IC50";"'='";"40000.0";"nM";"4.40";"";"";"UO_0000065";"13.99";"0.27";"1.84";"7.28";"0";"CHEMBL769642";"Compound was tested for the inhibition of human Prostaglandin G/H synthase 1 (COX-1) in human whole blood";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145927";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"40.0"
"CHEMBL312221";"";"None";"396.44";"1";"5.32";"14";"COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)oc3ccccc23)cc1F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL664783";"In vitro inhibitory activity against human recombinant cyclooxygenase-1 enzyme";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128047";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";"";"";"100.0"
"CHEMBL111427";"";"None";"347.41";"0";"3.58";"8i";"COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CCC2)cc1F";"IC50";"'='";"8100.0";"nM";"5.09";"";"";"UO_0000065";"14.66";"0.29";"1.51";"7.34";"0";"CHEMBL769636";"In vitro inhibition of prostaglandin G/H synthase 1.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128591";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"8.1"
"CHEMBL279550";"";"None";"326.48";"1";"5.78";"45";"CC1(C)COc2c(C3CCCC3)cc(C(=O)CCCC3CC3)cc21";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL767828";"Inhibition of Prostaglandin G/H synthase 1 (COX-1).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131303";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"100.0"
"CHEMBL1771";"CLOPIDOGREL";"4.0";"321.83";"0";"3.67";"CLOPIDOGREL";"COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"Not Active";""
"CHEMBL316561";"PROGLUMIDE";"4.0";"334.42";"0";"2.30";"PROGLUMIDE";"CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"Not Active";""
"CHEMBL1200528";"CHROMIC CHLORIDE";"4.0";"158.36";"None";"None";"CHROMIUM(III) CHLORIDE";"";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"Not Active";""
"CHEMBL8";"CIPROFLOXACIN";"4.0";"331.35";"0";"1.58";"Ciprofloxacin";"O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"Not Active";""
"CHEMBL25";"ASPIRIN";"4.0";"180.16";"0";"1.31";"ASPIRIN";"CC(=O)Oc1ccccc1C(=O)O";"IC50";"'='";"4192.0";"nM";"5.38";"";"";"UO_0000065";"29.85";"0.56";"4.07";"8.46";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"";"4.192"
"CHEMBL131";"PREDNISOLONE";"4.0";"360.45";"0";"1.56";"PREDNISOLONE";"C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"Not Active";""
"CHEMBL41739";"";"None";"368.87";"0";"3.39";"5";"CS(=O)(=O)Nc1cc2c(cc1Sc1ncccc1Cl)C(=O)CC2";"IC50";"'='";"6100.0";"nM";"5.21";"";"";"UO_0000065";"14.14";"0.31";"1.82";"6.85";"0";"CHEMBL772923";"Inhibition of Prostaglandin G/H synthase 1 activity in U937 microsomal assay";"B";"BAO_0000251";"microsome format";"Homo sapiens";"None";"None";"None";"Microsome";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132512";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";"";"";"6.1"
"CHEMBL3899044";"";"None";"326.23";"0";"4.06";"BDBM220123";"O=C(O)c1ccccc1Nc1cc(C(F)(F)F)ccc1[N+](=O)[O-]";"IC50";"'>'";"100000.0";"nM";"";"";"384885";"UO_0000065";"";"";"";"";"0";"CHEMBL3888228";"Discontinuous Radiometric Assay: Compounds may be evaluated as selective reversible inhibitors of AKR1C3 by screening them against homogeneous recombinant AKR1C1-AKR1C4 expressed in E. coli. In each case, a discontinuous radiometric assay may be used to monitor the inhibition of progesterone reduction (20-ketosteroid reduction) catalyzed by AKR1C1, the inhibition of Δ4-AD reduction (17-ketosteroid reduction) catalyzed by AKR1C3, and the inhibition of 5α-DHT reduction (3-ketosteroid reduction) catalyzed by AKR1C2 and AKR1C4 (by measuring the formation of 20α-hydroxyprogesterone, testosterone or 3α-androstanediol by radiochromatography). Secondary screens of the compounds of interest include: (a) a full-screen against all nine human recombinant AKR enzymes to ensure there are no-intended off-target effects (in this context AKR1B10 (retinal reductase; SEQ ID NO:5) has been shown to be potently inhibited by N-phenylanthranilates) (Endo et al., 2010, Biol. Pharm. Bull. 33:886-90); (b) a screen against COX-1 and COX-2 to reaffirm that compounds do not act as NSAIDs; and (c) an expanded screen against other nuclear receptors (especially other steroid hormone receptors).";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886196";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"100000.0"
"CHEMBL109623";"";"None";"375.92";"0";"4.90";"7m";"CN(C)c1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1Cl";"IC50";"'='";"37700.0";"nM";"4.42";"";"";"UO_0000065";"11.77";"0.24";"-0.48";"11.83";"0";"CHEMBL769636";"In vitro inhibition of prostaglandin G/H synthase 1.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128591";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"37.7"
"CHEMBL108201";"";"None";"328.43";"0";"4.19";"7h";"COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1";"IC50";"'='";"9900.0";"nM";"5.00";"";"";"UO_0000065";"15.24";"0.30";"0.81";"11.54";"1";"CHEMBL769636";"In vitro inhibition of prostaglandin G/H synthase 1.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128591";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"9.9"
